federation_id,global_round,client_round,timestamp,train_loss,train_accuracy,eval_loss,eval_accuracy,update_size_bytes,compression_ratio,privacy_type,noise_multiplier,clipping_norm,model_type,param_count,elapsed_seconds,ram_usage_mb,cpu_percent
Arrhythmia,25,13,2026-05-02T11:39:15,0.40508,0.860725,0.431178,0.85666,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.539,359.48,100.0
Arrhythmia,26,9,2026-05-02T11:39:21,0.39686,0.864084,0.433283,0.857848,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.649,357.96,100.0
Arrhythmia,26,26,2026-05-02T11:39:21,0.39881,0.862181,0.433283,0.857848,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.715,360.9,100.0
Arrhythmia,26,14,2026-05-02T11:39:21,0.399401,0.863916,0.433283,0.857848,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.707,360.12,100.0
Arrhythmia,27,10,2026-05-02T11:39:26,0.399255,0.86358,0.400759,0.868125,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.232,358.13,100.0
Arrhythmia,27,27,2026-05-02T11:39:26,0.398339,0.863412,0.400759,0.868125,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.269,360.91,100.0
Arrhythmia,27,15,2026-05-02T11:39:26,0.40163,0.863356,0.400759,0.868125,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.312,360.12,100.0
Arrhythmia,28,11,2026-05-02T11:39:31,0.395934,0.866547,0.413928,0.862141,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.342,358.16,100.0
Arrhythmia,28,28,2026-05-02T11:39:31,0.394048,0.866379,0.413928,0.862141,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.338,360.91,100.0
Arrhythmia,28,16,2026-05-02T11:39:31,0.39926,0.862853,0.413928,0.862141,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.372,360.13,100.0
Arrhythmia,29,29,2026-05-02T11:39:36,0.392588,0.866155,0.423216,0.859035,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.742,360.9,100.0
Arrhythmia,29,17,2026-05-02T11:39:36,0.392016,0.865652,0.423216,0.859035,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.774,359.49,100.0
Arrhythmia,29,12,2026-05-02T11:39:36,0.396455,0.865987,0.423216,0.859035,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.853,359.04,100.0
Arrhythmia,30,30,2026-05-02T11:39:41,0.394572,0.863356,0.449032,0.846428,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.536,360.3,99.8
Arrhythmia,30,13,2026-05-02T11:39:41,0.393261,0.865876,0.449032,0.846428,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.541,359.28,99.8
Arrhythmia,30,18,2026-05-02T11:39:41,0.388633,0.867443,0.449032,0.846428,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.603,360.13,99.8
Arrhythmia,31,19,2026-05-02T11:39:46,0.390639,0.867499,0.425002,0.857756,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.796,360.11,100.0
Arrhythmia,31,31,2026-05-02T11:39:46,0.387704,0.868339,0.425002,0.857756,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.822,360.77,100.0
Arrhythmia,31,14,2026-05-02T11:39:46,0.391903,0.867947,0.425002,0.857756,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.822,359.78,100.0
Arrhythmia,32,20,2026-05-02T11:39:52,0.384541,0.868395,0.412665,0.862507,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.089,359.97,100.0
Arrhythmia,32,32,2026-05-02T11:39:52,0.384127,0.868171,0.412665,0.862507,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.167,360.34,100.0
Arrhythmia,33,33,2026-05-02T11:39:57,0.383441,0.871137,0.428812,0.85529,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.477,360.89,100.0
Arrhythmia,33,16,2026-05-02T11:39:57,0.387434,0.868115,0.428812,0.85529,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.507,359.78,100.0
Arrhythmia,33,21,2026-05-02T11:39:57,0.38642,0.869178,0.428812,0.85529,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.549,360.08,100.0
Arrhythmia,34,34,2026-05-02T11:40:03,0.381179,0.869458,0.410831,0.861959,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.643,360.85,100.0
Arrhythmia,34,17,2026-05-02T11:40:03,0.381051,0.868227,0.410831,0.861959,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.645,359.77,100.0
Arrhythmia,34,22,2026-05-02T11:40:03,0.380826,0.869458,0.410831,0.861959,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.655,359.93,100.0
Arrhythmia,35,35,2026-05-02T11:40:08,0.380078,0.868506,0.411391,0.862004,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.781,360.88,100.0
Arrhythmia,35,23,2026-05-02T11:40:08,0.381705,0.869402,0.411391,0.862004,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.81,359.92,100.0
Arrhythmia,35,18,2026-05-02T11:40:08,0.382729,0.86901,0.411391,0.862004,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.821,359.75,100.0
Arrhythmia,36,24,2026-05-02T11:40:14,0.381095,0.871529,0.417991,0.859218,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.389,359.51,100.0
Arrhythmia,36,19,2026-05-02T11:40:14,0.379076,0.871305,0.417991,0.859218,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.44,359.75,100.0
Arrhythmia,36,36,2026-05-02T11:40:15,0.380186,0.869402,0.417991,0.859218,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.477,360.61,100.0
Arrhythmia,37,37,2026-05-02T11:40:21,0.375636,0.870578,0.41258,0.860406,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.039,360.16,100.0
Arrhythmia,37,25,2026-05-02T11:40:21,0.377179,0.872649,0.41258,0.860406,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.102,359.6,100.0
Arrhythmia,37,20,2026-05-02T11:40:21,0.378887,0.87097,0.41258,0.860406,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.129,359.64,100.0
Arrhythmia,38,38,2026-05-02T11:40:25,0.375812,0.873657,0.409555,0.86068,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.226,360.65,100.0
Arrhythmia,38,21,2026-05-02T11:40:25,0.377375,0.871026,0.409555,0.86068,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.243,359.77,100.0
Arrhythmia,38,26,2026-05-02T11:40:25,0.374893,0.873433,0.409555,0.86068,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.287,360.66,100.0
Arrhythmia,39,22,2026-05-02T11:40:30,0.376201,0.871305,0.400534,0.866801,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.241,359.56,100.0
Arrhythmia,39,27,2026-05-02T11:40:30,0.375512,0.872313,0.400534,0.866801,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.25,360.65,100.0
Arrhythmia,39,39,2026-05-02T11:40:30,0.371688,0.873153,0.400534,0.866801,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.29,361.21,100.0
Arrhythmia,40,28,2026-05-02T11:40:35,0.371665,0.874328,0.389896,0.871506,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.454,360.13,100.0
Arrhythmia,40,23,2026-05-02T11:40:35,0.373224,0.872705,0.389896,0.871506,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.486,359.55,100.0
Arrhythmia,40,40,2026-05-02T11:40:35,0.370381,0.874048,0.389896,0.871506,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.482,361.37,100.0
Arrhythmia,41,29,2026-05-02T11:40:40,0.372291,0.873153,0.389476,0.872008,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.381,360.6,100.0
Arrhythmia,41,41,2026-05-02T11:40:40,0.374525,0.871473,0.389476,0.872008,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.419,360.73,100.0
Arrhythmia,41,24,2026-05-02T11:40:40,0.372288,0.875336,0.389476,0.872008,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.505,359.5,100.0
Arrhythmia,42,25,2026-05-02T11:40:45,0.369514,0.873433,0.396432,0.867486,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.292,359.75,99.9
Arrhythmia,42,30,2026-05-02T11:40:45,0.374067,0.87041,0.396432,0.867486,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.331,360.73,99.9
Arrhythmia,42,42,2026-05-02T11:40:45,0.367564,0.874384,0.396432,0.867486,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.338,361.39,99.9
Arrhythmia,43,26,2026-05-02T11:40:49,0.368486,0.872929,0.382178,0.873424,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.282,360.39,100.0
Arrhythmia,43,43,2026-05-02T11:40:49,0.367912,0.873321,0.382178,0.873424,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.297,360.5,100.0
Arrhythmia,43,31,2026-05-02T11:40:49,0.368872,0.873545,0.382178,0.873424,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.309,360.73,100.0
Arrhythmia,44,32,2026-05-02T11:40:54,0.370901,0.873601,0.383528,0.871688,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.66,360.11,100.0
Arrhythmia,44,27,2026-05-02T11:40:54,0.368551,0.874384,0.383528,0.871688,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.667,360.37,100.0
Arrhythmia,44,44,2026-05-02T11:40:54,0.368172,0.874048,0.383528,0.871688,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.687,361.36,100.0
Arrhythmia,45,33,2026-05-02T11:40:59,0.367974,0.875728,0.366639,0.87991,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.34,360.73,100.0
Arrhythmia,45,28,2026-05-02T11:40:59,0.36785,0.872033,0.366639,0.87991,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.35,359.84,100.0
Arrhythmia,45,45,2026-05-02T11:40:59,0.365933,0.874888,0.366639,0.87991,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.393,360.71,100.0
Arrhythmia,46,34,2026-05-02T11:41:04,0.361052,0.87612,0.407078,0.861639,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.298,360.7,99.7
Arrhythmia,46,46,2026-05-02T11:41:04,0.367414,0.874944,0.407078,0.861639,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.353,360.11,99.7
Arrhythmia,46,29,2026-05-02T11:41:04,0.366603,0.873489,0.407078,0.861639,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.419,360.31,99.7
Arrhythmia,47,35,2026-05-02T11:41:09,0.362759,0.87612,0.395825,0.866938,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.723,360.15,100.0
Arrhythmia,47,30,2026-05-02T11:41:09,0.365805,0.877071,0.395825,0.866938,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.751,359.78,100.0
Arrhythmia,47,47,2026-05-02T11:41:09,0.367036,0.87472,0.395825,0.866938,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.751,360.21,100.0
Arrhythmia,48,31,2026-05-02T11:41:14,0.366319,0.876623,0.433188,0.852869,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.391,360.38,100.0
Arrhythmia,48,36,2026-05-02T11:41:14,0.362438,0.876176,0.433188,0.852869,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.397,360.43,100.0
Arrhythmia,48,48,2026-05-02T11:41:14,0.362786,0.877855,0.433188,0.852869,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.414,360.73,100.0
Arrhythmia,49,32,2026-05-02T11:41:20,0.36788,0.874608,0.408024,0.862918,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.23,359.75,100.0
Arrhythmia,49,49,2026-05-02T11:41:20,0.363768,0.875336,0.408024,0.862918,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.235,360.24,100.0
Arrhythmia,49,37,2026-05-02T11:41:20,0.370428,0.873657,0.408024,0.862918,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.258,359.89,100.0
Arrhythmia,50,38,2026-05-02T11:41:25,0.369069,0.872201,0.425176,0.855929,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.09,361.13,100.0
Arrhythmia,50,33,2026-05-02T11:41:25,0.36299,0.876567,0.425176,0.855929,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.106,359.74,100.0
Arrhythmia,50,50,2026-05-02T11:41:25,0.368077,0.875896,0.425176,0.855929,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.108,360.41,100.0
Arrhythmia,51,39,2026-05-02T11:41:30,0.36758,0.87416,0.390576,0.868811,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.298,360.98,99.8
Arrhythmia,51,51,2026-05-02T11:41:30,0.362623,0.875448,0.390576,0.868811,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.329,360.8,99.8
Arrhythmia,51,34,2026-05-02T11:41:30,0.362627,0.875896,0.390576,0.868811,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.368,360.37,99.8
Arrhythmia,52,35,2026-05-02T11:41:35,0.359925,0.877183,0.398834,0.864836,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.255,359.82,100.0
Arrhythmia,52,52,2026-05-02T11:41:35,0.359628,0.877799,0.398834,0.864836,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.282,361.21,100.0
Arrhythmia,52,40,2026-05-02T11:41:35,0.362433,0.876008,0.398834,0.864836,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.364,361.14,100.0
Arrhythmia,53,36,2026-05-02T11:41:40,0.362456,0.877239,0.414107,0.857985,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.327,360.24,100.0
Arrhythmia,53,41,2026-05-02T11:41:40,0.362058,0.876399,0.414107,0.857985,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.345,361.15,100.0
Arrhythmia,53,53,2026-05-02T11:41:40,0.356315,0.875,0.414107,0.857985,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.362,361.41,100.0
Arrhythmia,54,37,2026-05-02T11:41:45,0.360438,0.874272,0.416771,0.857345,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.695,359.7,100.0
Arrhythmia,54,42,2026-05-02T11:41:45,0.362171,0.877071,0.416771,0.857345,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.7,361.16,100.0
Arrhythmia,54,54,2026-05-02T11:41:45,0.358475,0.877127,0.416771,0.857345,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.728,361.28,100.0
Arrhythmia,55,55,2026-05-02T11:41:50,0.36117,0.873657,0.376924,0.873972,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.495,361.28,100.0
Arrhythmia,55,43,2026-05-02T11:41:50,0.358902,0.877407,0.376924,0.873972,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.588,360.78,100.0
Arrhythmia,55,38,2026-05-02T11:41:50,0.363136,0.873601,0.376924,0.873972,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.606,360.77,100.0
Arrhythmia,56,39,2026-05-02T11:41:55,0.359006,0.874832,0.369572,0.877855,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.299,360.77,99.8
Arrhythmia,56,56,2026-05-02T11:41:55,0.36116,0.875504,0.369572,0.877855,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.461,361.42,99.8
Arrhythmia,56,44,2026-05-02T11:41:55,0.360162,0.876232,0.369572,0.877855,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.482,361.16,99.8
Arrhythmia,57,40,2026-05-02T11:42:00,0.359194,0.875896,0.411578,0.858944,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.263,360.14,100.0
Arrhythmia,57,57,2026-05-02T11:42:00,0.360313,0.87472,0.411578,0.858944,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.315,360.66,100.0
Arrhythmia,57,45,2026-05-02T11:42:00,0.355298,0.878751,0.411578,0.858944,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.374,361.16,100.0
Arrhythmia,58,58,2026-05-02T11:42:05,0.361584,0.876903,0.392471,0.869496,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.247,361.29,100.0
Arrhythmia,58,41,2026-05-02T11:42:05,0.359495,0.878247,0.392471,0.869496,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.309,360.78,100.0
Arrhythmia,58,46,2026-05-02T11:42:05,0.355079,0.878415,0.392471,0.869496,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.326,361.14,100.0
Arrhythmia,59,59,2026-05-02T11:42:09,0.356628,0.878751,0.38652,0.872693,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.257,361.04,100.0
Arrhythmia,59,42,2026-05-02T11:42:09,0.358446,0.876959,0.38652,0.872693,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.322,360.79,100.0
Arrhythmia,59,47,2026-05-02T11:42:09,0.357638,0.878471,0.38652,0.872693,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.332,361.01,100.0
Arrhythmia,60,48,2026-05-02T11:42:14,0.353689,0.880542,0.392943,0.869998,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.276,361.16,100.0
Arrhythmia,60,43,2026-05-02T11:42:14,0.357491,0.877967,0.392943,0.869998,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.299,360.4,100.0
Arrhythmia,60,60,2026-05-02T11:42:14,0.354665,0.879254,0.392943,0.869998,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.299,361.3,100.0
Arrhythmia,61,44,2026-05-02T11:42:19,0.354594,0.878807,0.387575,0.872785,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.519,360.77,99.8
Arrhythmia,61,61,2026-05-02T11:42:19,0.351707,0.880486,0.387575,0.872785,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.582,360.66,99.8
Arrhythmia,61,49,2026-05-02T11:42:19,0.353189,0.879142,0.387575,0.872785,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.598,361.15,99.8
Arrhythmia,62,45,2026-05-02T11:42:25,0.353284,0.87931,0.374015,0.87685,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.658,360.78,100.0
Arrhythmia,62,62,2026-05-02T11:42:25,0.347096,0.881661,0.374015,0.87685,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.686,361.41,100.0
Arrhythmia,62,50,2026-05-02T11:42:25,0.352968,0.879702,0.374015,0.87685,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.701,360.52,100.0
Arrhythmia,63,51,2026-05-02T11:42:29,0.349208,0.88071,0.384454,0.873561,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.374,361.65,100.0
Arrhythmia,63,63,2026-05-02T11:42:29,0.347642,0.883173,0.384454,0.873561,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.406,361.33,100.0
Arrhythmia,63,46,2026-05-02T11:42:30,0.350074,0.882557,0.384454,0.873561,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.477,360.76,100.0
Arrhythmia,64,64,2026-05-02T11:42:34,0.346352,0.882165,0.384555,0.874703,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.425,360.97,100.0
Arrhythmia,64,52,2026-05-02T11:42:34,0.349909,0.881661,0.384555,0.874703,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.448,361.64,100.0
Arrhythmia,64,47,2026-05-02T11:42:34,0.347199,0.882109,0.384555,0.874703,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.46,360.62,100.0
Arrhythmia,65,53,2026-05-02T11:42:39,0.351718,0.88071,0.377014,0.877764,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.554,361.49,100.0
Arrhythmia,65,48,2026-05-02T11:42:39,0.350431,0.88071,0.377014,0.877764,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.567,360.78,100.0
Arrhythmia,65,65,2026-05-02T11:42:39,0.349241,0.88043,0.377014,0.877764,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.605,362.28,100.0
Arrhythmia,66,66,2026-05-02T11:42:45,0.345668,0.881549,0.403383,0.863695,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.72,362.15,99.6
Arrhythmia,66,54,2026-05-02T11:42:45,0.357151,0.880038,0.403383,0.863695,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.762,361.48,99.6
Arrhythmia,66,49,2026-05-02T11:42:45,0.351947,0.878751,0.403383,0.863695,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.766,360.75,99.6
Arrhythmia,67,50,2026-05-02T11:42:50,0.348876,0.880486,0.40885,0.860771,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.374,360.74,100.0
Arrhythmia,67,55,2026-05-02T11:42:50,0.351623,0.881438,0.40885,0.860771,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.443,361.62,100.0
Arrhythmia,67,67,2026-05-02T11:42:50,0.350379,0.88043,0.40885,0.860771,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.44,362.14,100.0
Arrhythmia,68,56,2026-05-02T11:42:55,0.352277,0.880878,0.383198,0.871597,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.429,361.49,100.0
Arrhythmia,68,51,2026-05-02T11:42:55,0.347055,0.881941,0.383198,0.871597,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.451,361.26,100.0
Arrhythmia,68,68,2026-05-02T11:42:55,0.347137,0.880878,0.383198,0.871597,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.469,362.27,100.0
Arrhythmia,69,69,2026-05-02T11:43:00,0.347139,0.879534,0.395752,0.866115,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.201,362.16,100.0
Arrhythmia,69,57,2026-05-02T11:43:00,0.350574,0.880542,0.395752,0.866115,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.318,361.34,100.0
Arrhythmia,69,52,2026-05-02T11:43:00,0.345909,0.882333,0.395752,0.866115,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.354,361.25,100.0
Arrhythmia,70,70,2026-05-02T11:43:05,0.346981,0.881326,0.423077,0.857071,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.24,362.15,100.0
Arrhythmia,70,53,2026-05-02T11:43:05,0.344682,0.882109,0.423077,0.857071,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.283,361.11,100.0
Arrhythmia,70,58,2026-05-02T11:43:05,0.347217,0.882781,0.423077,0.857071,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.333,361.72,100.0
Arrhythmia,71,59,2026-05-02T11:43:10,0.343513,0.882669,0.401142,0.866572,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.247,361.06,99.3
Arrhythmia,71,71,2026-05-02T11:43:10,0.348642,0.883061,0.401142,0.866572,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.287,362.28,99.3
Arrhythmia,71,54,2026-05-02T11:43:10,0.349123,0.881829,0.401142,0.866572,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.34,361.26,99.3
Arrhythmia,72,55,2026-05-02T11:43:14,0.345661,0.883285,0.404624,0.864562,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.273,361.25,100.0
Arrhythmia,72,72,2026-05-02T11:43:14,0.351549,0.883117,0.404624,0.864562,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.305,361.54,100.0
Arrhythmia,72,60,2026-05-02T11:43:14,0.349931,0.883173,0.404624,0.864562,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.375,361.67,100.0
Arrhythmia,73,56,2026-05-02T11:43:19,0.343828,0.881829,0.391779,0.868902,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.261,361.16,100.0
Arrhythmia,73,61,2026-05-02T11:43:19,0.349082,0.882109,0.391779,0.868902,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.286,361.62,100.0
Arrhythmia,73,73,2026-05-02T11:43:19,0.346094,0.883957,0.391779,0.868902,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.293,362.04,100.0
Arrhythmia,74,62,2026-05-02T11:43:24,0.341496,0.883789,0.382334,0.872054,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.223,362.12,100.0
Arrhythmia,74,74,2026-05-02T11:43:24,0.343883,0.883117,0.382334,0.872054,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.338,361.8,100.0
Arrhythmia,74,57,2026-05-02T11:43:24,0.343528,0.884069,0.382334,0.872054,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.367,361.0,100.0
Arrhythmia,75,75,2026-05-02T11:43:28,0.345744,0.882725,0.383853,0.871688,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.441,362.16,100.0
Arrhythmia,75,63,2026-05-02T11:43:28,0.343255,0.883845,0.383853,0.871688,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.444,362.27,100.0
Arrhythmia,75,58,2026-05-02T11:43:29,0.341831,0.883901,0.383853,0.871688,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.469,361.34,100.0
Arrhythmia,76,64,2026-05-02T11:43:34,0.341575,0.884572,0.385606,0.870592,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.419,362.25,99.6
Arrhythmia,76,76,2026-05-02T11:43:34,0.341119,0.884013,0.385606,0.870592,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.418,363.14,99.6
Arrhythmia,76,59,2026-05-02T11:43:34,0.341693,0.884684,0.385606,0.870592,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.428,360.67,99.6
Arrhythmia,77,77,2026-05-02T11:43:38,0.339916,0.884628,0.391151,0.867394,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.419,363.27,100.0
Arrhythmia,77,60,2026-05-02T11:43:38,0.342637,0.884852,0.391151,0.867394,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.42,361.29,100.0

Arrhythmia,78,61,2026-05-02T11:43:43,0.342688,0.883733,0.397735,0.863375,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.236,361.25,100.0
Arrhythmia,78,66,2026-05-02T11:43:43,0.343037,0.883733,0.397735,0.863375,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.308,361.7,100.0
Arrhythmia,78,78,2026-05-02T11:43:43,0.34299,0.883453,0.397735,0.863375,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.316,363.15,100.0
Arrhythmia,79,79,2026-05-02T11:43:48,0.339217,0.88586,0.380086,0.869815,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.253,363.13,100.0
Arrhythmia,79,67,2026-05-02T11:43:48,0.342169,0.882445,0.380086,0.869815,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.29,362.15,100.0
Arrhythmia,79,62,2026-05-02T11:43:48,0.339503,0.883957,0.380086,0.869815,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.303,361.26,100.0
Arrhythmia,80,80,2026-05-02T11:43:53,0.336675,0.886028,0.391285,0.86406,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.508,363.27,100.0
Arrhythmia,80,68,2026-05-02T11:43:53,0.341289,0.884572,0.391285,0.86406,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.529,362.12,100.0
Arrhythmia,80,63,2026-05-02T11:43:53,0.339286,0.88474,0.391285,0.86406,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.536,361.41,100.0
Arrhythmia,81,81,2026-05-02T11:43:57,0.342449,0.882445,0.350725,0.883747,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.32,362.79,99.6
